date,client_id,amount,notes,amount_duplicate
2024-08-08 19:00:00,,error,note 5299,error
2024-08-08 20:00:00,1642.0,error,note 5300,error
2024-08-08 21:00:00,1605.0,1864.8432034798036,note 5301,1864.8432034798036
not-a-date,1689.0,2269.258073267753,note 5302,2269.258073267753
2024-08-08 23:00:00,1793.0,2556.198571541199,note 5303,2556.198571541199
2024-08-09 00:00:00,1758.0,3448.500634935529,note 5304,3448.500634935529
2024-08-09 01:00:00,1511.0,2364.4729831685368,note 5305,2364.4729831685368
2024-08-09 02:00:00,1034.0,3425.9731019568967,note 5306,3425.9731019568967
2024-08-09 03:00:00,1233.0,2663.0859623080896,note 5307,2663.0859623080896
2024-08-09 04:00:00,1628.0,1602.7140378392317,note 5308,1602.7140378392317
2024-08-09 05:00:00,1732.0,4588.5124276341985,note 5309,4588.5124276341985
2024-08-09 06:00:00,1153.0,3636.2166713288702,note 5310,3636.2166713288702
2024-08-09 07:00:00,1894.0,1502.7607496578694,note 5311,1502.7607496578694
2024-08-09 08:00:00,1974.0,2763.0165076407766,note 5312,2763.0165076407766
2024-08-09 09:00:00,1472.0,4192.327756220512,note 5313,4192.327756220512
2024-08-09 10:00:00,1797.0,4765.013117263769,note 5314,4765.013117263769
2024-08-09 11:00:00,1388.0,1649.850861480896,note 5315,1649.850861480896
not-a-date,1735.0,1581.577308061332,note 5316,1581.577308061332
2024-08-09 13:00:00,1355.0,4901.578745898103,note 5317,4901.578745898103
2024-08-09 14:00:00,1770.0,1244.7111430971977,note 5318,1244.7111430971977
2024-08-09 15:00:00,1394.0,107.9188348357191,note 5319,107.9188348357191
not-a-date,1052.0,240.18197908192536,note 5320,240.18197908192536
2024-08-09 17:00:00,1260.0,2073.4138742777695,note 5321,2073.4138742777695
2024-08-09 18:00:00,1845.0,1098.4332276183115,note 5322,1098.4332276183115
2024-08-09 19:00:00,1957.0,514.5632143939029,note 5323,514.5632143939029
2024-08-09 20:00:00,1541.0,1502.5413281418555,note 5324,1502.5413281418555
2024-08-09 21:00:00,1745.0,758.613939782279,note 5325,758.613939782279
2024-08-09 22:00:00,1897.0,576.4413876855704,note 5326,576.4413876855704
2024-08-09 23:00:00,1230.0,4413.113724665581,note 5327,4413.113724665581
not-a-date,1854.0,249.32500473926095,note 5328,249.32500473926095
2024-08-10 01:00:00,1217.0,115.60895925586073,note 5329,115.60895925586073
2024-08-10 02:00:00,1795.0,4631.455519350331,note 5330,4631.455519350331
2024-08-10 03:00:00,1299.0,3466.954219674955,note 5331,3466.954219674955
2024-08-10 04:00:00,1826.0,908.8830713916121,note 5332,908.8830713916121
2024-08-10 05:00:00,1721.0,264.7519271050994,note 5333,264.7519271050994
2024-08-10 06:00:00,,1617.5151379453675,note 5334,1617.5151379453675
2024-08-10 07:00:00,1005.0,4875.889204739346,note 5335,4875.889204739346
2024-08-10 08:00:00,1528.0,343.96009600371815,note 5336,343.96009600371815
2024-08-10 09:00:00,1090.0,2255.895215425219,note 5337,2255.895215425219
not-a-date,,4182.942663327156,note 5338,4182.942663327156
2024-08-10 11:00:00,1291.0,893.0647919333968,note 5339,893.0647919333968
2024-08-10 12:00:00,1729.0,2134.734558477441,note 5340,2134.734558477441
2024-08-10 13:00:00,1738.0,639.7483000270763,note 5341,639.7483000270763
2024-08-10 14:00:00,1299.0,1809.3779033101391,note 5342,1809.3779033101391
2024-08-10 15:00:00,1240.0,395.6381078959083,note 5343,395.6381078959083
2024-08-10 16:00:00,1956.0,4594.958230423048,note 5344,4594.958230423048
2024-08-10 17:00:00,1938.0,4551.200366312758,note 5345,4551.200366312758
2024-08-10 18:00:00,1412.0,4755.915815829197,note 5346,4755.915815829197
2024-08-10 19:00:00,1852.0,1083.3461863471978,note 5347,1083.3461863471978
2024-08-10 20:00:00,1316.0,448.71598981963757,note 5348,448.71598981963757
2024-08-10 21:00:00,1668.0,1583.9924503869731,note 5349,1583.9924503869731
2024-08-10 22:00:00,1117.0,167.4567946686563,note 5350,167.4567946686563
not-a-date,,1663.0140331250695,note 5351,1663.0140331250695
2024-08-11 00:00:00,1342.0,4520.468908052304,note 5352,4520.468908052304
2024-08-11 01:00:00,1896.0,498.74221650797415,note 5353,498.74221650797415
2024-08-11 02:00:00,1974.0,3075.9931178665925,note 5354,3075.9931178665925
2024-08-11 03:00:00,1824.0,4545.497868741726,note 5355,4545.497868741726
2024-08-11 04:00:00,1052.0,959.815745645664,note 5356,959.815745645664
2024-08-11 05:00:00,1145.0,1141.1943485285856,note 5357,1141.1943485285856
2024-08-11 06:00:00,1696.0,4076.9832151311534,note 5358,4076.9832151311534
2024-08-11 07:00:00,1996.0,3446.641991021303,note 5359,3446.641991021303
2024-08-11 08:00:00,1974.0,1909.5844407608188,note 5360,1909.5844407608188
2024-08-11 09:00:00,1793.0,4635.0313254735465,note 5361,4635.0313254735465
2024-08-11 10:00:00,1666.0,4833.582179925926,note 5362,4833.582179925926
2024-08-11 11:00:00,1526.0,3574.2056620087883,note 5363,3574.2056620087883
2024-08-11 12:00:00,1256.0,4431.925455047,note 5364,4431.925455047
2024-08-11 13:00:00,1907.0,2824.296348653559,note 5365,2824.296348653559
2024-08-11 14:00:00,1119.0,4558.526498934249,note 5366,4558.526498934249
not-a-date,1292.0,4230.112465562157,note 5367,4230.112465562157
2024-08-11 16:00:00,1239.0,1494.029080599009,note 5368,1494.029080599009
2024-08-11 17:00:00,1870.0,2444.6694804805347,note 5369,2444.6694804805347
2024-08-11 18:00:00,1274.0,598.5467133659561,note 5370,598.5467133659561
2024-08-11 19:00:00,1385.0,error,note 5371,error
2024-08-11 20:00:00,1024.0,1290.8421318683736,note 5372,1290.8421318683736
2024-08-11 21:00:00,1312.0,3786.1775428341653,note 5373,3786.1775428341653
2024-08-11 22:00:00,1023.0,1489.7637488018217,note 5374,1489.7637488018217
2024-08-11 23:00:00,1157.0,2635.133316039645,note 5375,2635.133316039645
not-a-date,1649.0,3549.0666839641963,note 5376,3549.0666839641963
not-a-date,1334.0,4268.501089110969,note 5377,4268.501089110969
2024-08-12 02:00:00,1392.0,3782.833506638183,note 5378,3782.833506638183
2024-08-12 03:00:00,1073.0,380.6325086840358,note 5379,380.6325086840358
2024-08-12 04:00:00,1626.0,2846.8520923588458,note 5380,2846.8520923588458
2024-08-12 05:00:00,1554.0,3746.4894415816393,note 5381,3746.4894415816393
2024-08-12 06:00:00,1298.0,4265.854637334089,note 5382,4265.854637334089
2024-08-12 07:00:00,1893.0,1839.604232342988,note 5383,1839.604232342988
2024-08-12 08:00:00,1502.0,1162.722595319044,note 5384,1162.722595319044
2024-08-12 09:00:00,,4091.206336931091,note 5385,4091.206336931091
2024-08-12 10:00:00,1079.0,671.1422103254839,note 5386,671.1422103254839
2024-08-12 11:00:00,1142.0,4530.996835109074,note 5387,4530.996835109074
2024-08-12 12:00:00,1969.0,127.85990923348642,note 5388,127.85990923348642
2024-08-12 13:00:00,1371.0,1687.8833335809081,note 5389,1687.8833335809081
2024-08-12 14:00:00,1556.0,error,note 5390,error
2024-08-12 15:00:00,1336.0,4347.386764808233,note 5391,4347.386764808233
2024-08-12 16:00:00,1384.0,2347.2861087578935,note 5392,2347.2861087578935
2024-08-12 17:00:00,1643.0,error,note 5393,error
2024-08-12 18:00:00,1084.0,4336.6228020367025,note 5394,4336.6228020367025
2024-08-12 19:00:00,1121.0,2494.0189075983026,note 5395,2494.0189075983026
2024-08-12 20:00:00,1443.0,827.8712994681965,note 5396,827.8712994681965
2024-08-12 21:00:00,1231.0,1365.2940936425707,note 5397,1365.2940936425707
2024-08-12 22:00:00,1502.0,222.91019108394698,note 5398,222.91019108394698
2024-08-12 23:00:00,1030.0,4973.479126516059,note 5399,4973.479126516059
2024-08-13 00:00:00,1525.0,2407.6830274628282,note 5400,2407.6830274628282
not-a-date,1724.0,1236.2295865930478,note 5401,1236.2295865930478
2024-08-13 02:00:00,1398.0,4951.873266634478,note 5402,4951.873266634478
2024-08-13 03:00:00,1615.0,4874.593443548886,note 5403,4874.593443548886
2024-08-13 04:00:00,1950.0,3831.2417559932996,note 5404,3831.2417559932996
2024-08-13 05:00:00,,1590.0516769146723,note 5405,1590.0516769146723
2024-08-13 06:00:00,1008.0,942.357586044776,note 5406,942.357586044776
2024-08-13 07:00:00,1101.0,4896.402524343226,note 5407,4896.402524343226
2024-08-13 08:00:00,1390.0,2760.8897680951486,note 5408,2760.8897680951486
2024-08-13 09:00:00,1454.0,4449.028884285229,note 5409,4449.028884285229
2024-08-13 10:00:00,1677.0,141.0794192323131,note 5410,141.0794192323131
2024-08-13 11:00:00,1875.0,2517.9646781633314,note 5411,2517.9646781633314
2024-08-13 12:00:00,1808.0,3936.321245608989,note 5412,3936.321245608989
2024-08-13 13:00:00,1030.0,208.73731103237893,note 5413,208.73731103237893
2024-08-13 14:00:00,1115.0,2376.363222672154,note 5414,2376.363222672154
2024-08-13 15:00:00,1490.0,4346.994178129429,note 5415,4346.994178129429
2024-08-13 16:00:00,1249.0,2593.604550848527,note 5416,2593.604550848527
2024-08-13 17:00:00,1465.0,342.447499024935,note 5417,342.447499024935
2024-08-13 18:00:00,1034.0,3881.924190676105,note 5418,3881.924190676105
2024-08-13 19:00:00,1625.0,591.8608699992659,note 5419,591.8608699992659
2024-08-13 20:00:00,1828.0,1831.4470984739262,note 5420,1831.4470984739262
2024-08-13 21:00:00,1663.0,1668.1933252609713,note 5421,1668.1933252609713
2024-08-13 22:00:00,1424.0,1272.1860281337395,note 5422,1272.1860281337395
2024-08-13 23:00:00,1558.0,4149.400873355345,note 5423,4149.400873355345
2024-08-14 00:00:00,1804.0,4798.259105067019,note 5424,4798.259105067019
2024-08-14 01:00:00,1510.0,4613.049246147083,note 5425,4613.049246147083
2024-08-14 02:00:00,1298.0,3630.1609886177075,note 5426,3630.1609886177075
2024-08-14 03:00:00,1985.0,3303.319847859862,note 5427,3303.319847859862
2024-08-14 04:00:00,1017.0,223.27565308134706,note 5428,223.27565308134706
not-a-date,1909.0,1021.6861136239577,note 5429,1021.6861136239577
2024-08-14 06:00:00,1234.0,2393.237022574743,note 5430,2393.237022574743
2024-08-14 07:00:00,,420.92544518457845,note 5431,420.92544518457845
2024-08-14 08:00:00,1387.0,4192.132675954772,note 5432,4192.132675954772
2024-08-14 09:00:00,1062.0,691.6300323207433,note 5433,691.6300323207433
2024-08-14 10:00:00,1425.0,error,note 5434,error
2024-08-14 11:00:00,1609.0,1101.5269459268575,note 5435,1101.5269459268575
2024-08-14 12:00:00,1219.0,642.2391666891971,note 5436,642.2391666891971
2024-08-14 13:00:00,1211.0,1897.875755847172,note 5437,1897.875755847172
2024-08-14 14:00:00,1390.0,256.6033197271347,note 5438,256.6033197271347
2024-08-14 15:00:00,1495.0,3373.9146746518772,note 5439,3373.9146746518772
2024-08-14 16:00:00,1264.0,2297.5723361071664,note 5440,2297.5723361071664
2024-08-14 17:00:00,1567.0,3990.333722719519,note 5441,3990.333722719519
2024-08-14 18:00:00,,3810.462454347748,note 5442,3810.462454347748
2024-08-14 19:00:00,1244.0,2349.422026125121,note 5443,2349.422026125121
2024-08-14 20:00:00,1821.0,2099.377590397731,note 5444,2099.377590397731
2024-08-14 21:00:00,1766.0,3023.977493277954,note 5445,3023.977493277954
2024-08-14 22:00:00,1806.0,1232.0964091988326,note 5446,1232.0964091988326
2024-08-14 23:00:00,1247.0,2288.3300752048135,note 5447,2288.3300752048135
2024-08-15 00:00:00,1513.0,4562.9682520080305,note 5448,4562.9682520080305
2024-08-15 01:00:00,1086.0,3068.1123228200518,note 5449,3068.1123228200518
2024-08-15 02:00:00,1783.0,3614.5433968422553,note 5450,3614.5433968422553
2024-08-15 03:00:00,1156.0,499.77284353569416,note 5451,499.77284353569416
2024-08-15 04:00:00,1890.0,4649.258999002749,note 5452,4649.258999002749
2024-08-15 05:00:00,1737.0,2077.2565164600956,note 5453,2077.2565164600956
2024-08-15 06:00:00,1380.0,2893.560066553359,note 5454,2893.560066553359
2024-08-15 07:00:00,1821.0,278.45751775150154,note 5455,278.45751775150154
2024-08-15 08:00:00,1214.0,4697.921393540866,note 5456,4697.921393540866
2024-08-15 09:00:00,1348.0,600.5636720048694,note 5457,600.5636720048694
2024-08-15 10:00:00,1569.0,3793.7140599036056,note 5458,3793.7140599036056
2024-08-15 11:00:00,1243.0,155.73365624350475,note 5459,155.73365624350475
2024-08-15 12:00:00,1625.0,609.0540875943472,note 5460,609.0540875943472
2024-08-15 13:00:00,1553.0,650.7734949181345,note 5461,650.7734949181345
not-a-date,1167.0,750.0866279593055,note 5462,750.0866279593055
not-a-date,1926.0,2886.9997574484705,note 5463,2886.9997574484705
2024-08-15 16:00:00,1063.0,2760.0434022472446,note 5464,2760.0434022472446
2024-08-15 17:00:00,1101.0,111.62573499332673,note 5465,111.62573499332673
not-a-date,,105.25384048145308,note 5466,105.25384048145308
2024-08-15 19:00:00,1046.0,149.01318074177175,note 5467,149.01318074177175
2024-08-15 20:00:00,1498.0,4389.606150391873,note 5468,4389.606150391873
2024-08-15 21:00:00,1625.0,545.7266719828474,note 5469,545.7266719828474
2024-08-15 22:00:00,1503.0,565.1425832202323,note 5470,565.1425832202323
2024-08-15 23:00:00,1858.0,2455.413894656784,note 5471,2455.413894656784
2024-08-16 00:00:00,1905.0,247.9447210423393,note 5472,247.9447210423393
2024-08-16 01:00:00,1630.0,3800.402625843696,note 5473,3800.402625843696
2024-08-16 02:00:00,1570.0,3476.8115402221824,note 5474,3476.8115402221824
2024-08-16 03:00:00,1562.0,4640.432632693454,note 5475,4640.432632693454
2024-08-16 04:00:00,1174.0,2174.180163498038,note 5476,2174.180163498038
2024-08-16 05:00:00,1905.0,2672.7618896833633,note 5477,2672.7618896833633
2024-08-16 06:00:00,1304.0,587.6697536283232,note 5478,587.6697536283232
2024-08-16 07:00:00,1629.0,error,note 5479,error
2024-08-16 08:00:00,1461.0,1792.0248539525473,note 5480,1792.0248539525473
2024-08-16 09:00:00,1182.0,1382.9140912010919,note 5481,1382.9140912010919
not-a-date,1394.0,200.31602131089716,note 5482,200.31602131089716
not-a-date,1469.0,217.67984660764108,note 5483,217.67984660764108
2024-08-16 12:00:00,1038.0,3113.351633377126,note 5484,3113.351633377126
2024-08-16 13:00:00,1012.0,957.7589723973606,note 5485,957.7589723973606
2024-08-16 14:00:00,1748.0,2329.6628922327973,note 5486,2329.6628922327973
2024-08-16 15:00:00,1739.0,1477.4195786396592,note 5487,1477.4195786396592
not-a-date,1007.0,4109.884144128659,note 5488,4109.884144128659
2024-08-16 17:00:00,1678.0,2218.9529891419843,note 5489,2218.9529891419843
2024-08-16 18:00:00,1396.0,415.6560917641382,note 5490,415.6560917641382
2024-08-16 19:00:00,1640.0,1596.9500784095626,note 5491,1596.9500784095626
2024-08-16 20:00:00,1294.0,488.48284838323036,note 5492,488.48284838323036
not-a-date,1442.0,1648.590554523559,note 5493,1648.590554523559
2024-08-16 22:00:00,1438.0,2274.9552805809935,note 5494,2274.9552805809935
2024-08-16 23:00:00,1946.0,2469.8253546604146,note 5495,2469.8253546604146
2024-08-17 00:00:00,1495.0,3667.607595236914,note 5496,3667.607595236914
2024-08-17 01:00:00,,3614.3375293192885,note 5497,3614.3375293192885
2024-08-17 02:00:00,1311.0,3080.9297001096497,note 5498,3080.9297001096497
2024-08-17 03:00:00,1550.0,1025.867367453417,note 5499,1025.867367453417
not-a-date,1100.0,3555.791170128704,note 5500,3555.791170128704
2024-08-17 05:00:00,1457.0,4758.962023768885,note 5501,4758.962023768885
2024-08-17 06:00:00,1193.0,4641.577183911169,note 5502,4641.577183911169
2024-08-17 07:00:00,1884.0,4050.9317062063596,note 5503,4050.9317062063596
2024-08-17 08:00:00,1233.0,121.28796732765238,note 5504,121.28796732765238
2024-08-17 09:00:00,1476.0,2914.7453054841167,note 5505,2914.7453054841167
2024-08-17 10:00:00,1439.0,4371.3690339659,note 5506,4371.3690339659
2024-08-17 11:00:00,1559.0,4927.394346127686,note 5507,4927.394346127686
not-a-date,1585.0,error,note 5508,error
2024-08-17 13:00:00,1006.0,789.8131698498714,note 5509,789.8131698498714
2024-08-17 14:00:00,1536.0,4338.381455289931,note 5510,4338.381455289931
2024-08-17 15:00:00,1834.0,3349.575729392896,note 5511,3349.575729392896
2024-08-17 16:00:00,,4352.954461192431,note 5512,4352.954461192431
2024-08-17 17:00:00,1428.0,1738.1905651861923,note 5513,1738.1905651861923
2024-08-17 18:00:00,1460.0,2440.9540161150103,note 5514,2440.9540161150103
2024-08-17 19:00:00,1509.0,4315.76691993,note 5515,4315.76691993
2024-08-17 20:00:00,,4875.673444487368,note 5516,4875.673444487368
2024-08-17 21:00:00,1321.0,2805.789624994178,note 5517,2805.789624994178
2024-08-17 22:00:00,1530.0,4571.147390329735,note 5518,4571.147390329735
2024-08-17 23:00:00,,4088.64691744698,note 5519,4088.64691744698
2024-08-18 00:00:00,1561.0,4620.555807431062,note 5520,4620.555807431062
2024-08-18 01:00:00,1817.0,3759.3016704172937,note 5521,3759.3016704172937
2024-08-18 02:00:00,,4643.460784486966,note 5522,4643.460784486966
2024-08-18 03:00:00,1022.0,2322.6902897807163,note 5523,2322.6902897807163
not-a-date,1260.0,3294.9189598888374,note 5524,3294.9189598888374
2024-08-18 05:00:00,1038.0,2264.5418318606116,note 5525,2264.5418318606116
2024-08-18 06:00:00,1037.0,2007.797923240205,note 5526,2007.797923240205
2024-08-18 07:00:00,1179.0,3236.114577122288,note 5527,3236.114577122288
2024-08-18 08:00:00,1768.0,788.1438649683,note 5528,788.1438649683
2024-08-18 09:00:00,1441.0,1026.6213381962696,note 5529,1026.6213381962696
2024-08-18 10:00:00,1552.0,2858.357254018102,note 5530,2858.357254018102
2024-08-18 11:00:00,1804.0,2786.0059047894088,note 5531,2786.0059047894088
2024-08-18 12:00:00,,3558.020297730669,note 5532,3558.020297730669
2024-08-18 13:00:00,1205.0,4184.393304414815,note 5533,4184.393304414815
2024-08-18 14:00:00,1029.0,2659.95928680367,note 5534,2659.95928680367
2024-08-18 15:00:00,1363.0,1278.8389086399868,note 5535,1278.8389086399868
2024-08-18 16:00:00,1083.0,623.804406927911,note 5536,623.804406927911
2024-08-18 17:00:00,1946.0,3313.6731456458356,note 5537,3313.6731456458356
2024-08-18 18:00:00,1550.0,1599.0140976153748,note 5538,1599.0140976153748
2024-08-18 19:00:00,1000.0,1053.9582765334844,note 5539,1053.9582765334844
2024-08-18 20:00:00,1033.0,2251.286126414495,note 5540,2251.286126414495
2024-08-18 21:00:00,1486.0,2235.81259460716,note 5541,2235.81259460716
2024-08-18 22:00:00,1742.0,1974.5651980596608,note 5542,1974.5651980596608
2024-08-18 23:00:00,1281.0,4484.407278064103,note 5543,4484.407278064103
not-a-date,1123.0,616.9042313580078,note 5544,616.9042313580078
2024-08-19 01:00:00,1464.0,4861.080882302012,note 5545,4861.080882302012
2024-08-19 02:00:00,1079.0,4290.9951992655015,note 5546,4290.9951992655015
not-a-date,1239.0,3107.355888045992,note 5547,3107.355888045992
2024-08-19 04:00:00,1171.0,2565.7610246440454,note 5548,2565.7610246440454
2024-08-19 05:00:00,1176.0,2304.6844302697914,note 5549,2304.6844302697914
2024-08-19 06:00:00,1136.0,2048.827835874211,note 5550,2048.827835874211
2024-08-19 07:00:00,,3138.2727643066987,note 5551,3138.2727643066987
not-a-date,1168.0,3833.6647519994376,note 5552,3833.6647519994376
2024-08-19 09:00:00,1433.0,error,note 5553,error
not-a-date,1164.0,1624.5825958489786,note 5554,1624.5825958489786
2024-08-19 11:00:00,1023.0,4077.937650404556,note 5555,4077.937650404556
2024-08-19 12:00:00,1453.0,3894.9948761116975,note 5556,3894.9948761116975
2024-08-19 13:00:00,1257.0,1609.8172599082122,note 5557,1609.8172599082122
2024-08-19 14:00:00,1985.0,748.5563718848989,note 5558,748.5563718848989
2024-08-19 15:00:00,1901.0,1389.603255889104,note 5559,1389.603255889104
2024-08-19 16:00:00,1198.0,3258.032779688536,note 5560,3258.032779688536
2024-08-19 17:00:00,1278.0,1845.141958208844,note 5561,1845.141958208844
2024-08-19 18:00:00,1164.0,3528.338860374923,note 5562,3528.338860374923
2024-08-19 19:00:00,1762.0,3853.2354446232816,note 5563,3853.2354446232816
2024-08-19 20:00:00,1328.0,2146.0336694284933,note 5564,2146.0336694284933
2024-08-19 21:00:00,1238.0,2752.5906317091244,note 5565,2752.5906317091244
2024-08-19 22:00:00,1888.0,3386.5312435249657,note 5566,3386.5312435249657
2024-08-19 23:00:00,1969.0,1583.0126081841004,note 5567,1583.0126081841004
2024-08-20 00:00:00,,3295.119142321563,note 5568,3295.119142321563
2024-08-20 01:00:00,1728.0,3599.974808593254,note 5569,3599.974808593254
not-a-date,1109.0,2456.5406255988078,note 5570,2456.5406255988078
2024-08-20 03:00:00,1856.0,910.1085234463593,note 5571,910.1085234463593
not-a-date,1338.0,4742.563419479611,note 5572,4742.563419479611
2024-08-20 05:00:00,1087.0,2418.618706470259,note 5573,2418.618706470259
2024-08-20 06:00:00,1763.0,3000.4467798970036,note 5574,3000.4467798970036
2024-08-20 07:00:00,1216.0,2102.070224124828,note 5575,2102.070224124828
2024-08-20 08:00:00,1197.0,1751.720849715358,note 5576,1751.720849715358
2024-08-20 09:00:00,,3638.2417351015274,note 5577,3638.2417351015274
2024-08-20 10:00:00,1170.0,4758.360244170086,note 5578,4758.360244170086
2024-08-20 11:00:00,1776.0,4556.331626704546,note 5579,4556.331626704546
2024-08-20 12:00:00,1949.0,4107.240665104522,note 5580,4107.240665104522
2024-08-20 13:00:00,1487.0,2753.002376703014,note 5581,2753.002376703014
2024-08-20 14:00:00,1838.0,1540.3356287636282,note 5582,1540.3356287636282
2024-08-20 15:00:00,1417.0,3421.07530675858,note 5583,3421.07530675858
2024-08-20 16:00:00,1519.0,104.29444627948263,note 5584,104.29444627948263
2024-08-20 17:00:00,1425.0,857.2740435930876,note 5585,857.2740435930876
2024-08-20 18:00:00,1237.0,2349.9204530140314,note 5586,2349.9204530140314
2024-08-20 19:00:00,1929.0,3335.5436651181717,note 5587,3335.5436651181717
2024-08-20 20:00:00,1284.0,684.5638877932248,note 5588,684.5638877932248
2024-08-20 21:00:00,1531.0,4017.4173052001834,note 5589,4017.4173052001834
2024-08-20 22:00:00,1043.0,4272.802605689131,note 5590,4272.802605689131
2024-08-20 23:00:00,1382.0,1417.285741073694,note 5591,1417.285741073694
2024-08-21 00:00:00,1581.0,3375.2462294074917,note 5592,3375.2462294074917
2024-08-21 01:00:00,1496.0,3227.7253513815,note 5593,3227.7253513815
2024-08-21 02:00:00,1633.0,2830.0202384894415,note 5594,2830.0202384894415
2024-08-21 03:00:00,1858.0,3839.156512247182,note 5595,3839.156512247182
2024-08-21 04:00:00,1060.0,450.37861903796727,note 5596,450.37861903796727
2024-08-21 05:00:00,1836.0,1461.620836384566,note 5597,1461.620836384566
2024-08-21 06:00:00,1551.0,2799.0967788033086,note 5598,2799.0967788033086
2024-08-21 07:00:00,1904.0,1199.3012391423547,note 5599,1199.3012391423547
2024-08-21 08:00:00,1379.0,3144.5989981779753,note 5600,3144.5989981779753
2024-08-21 09:00:00,1721.0,3994.2123418866377,note 5601,3994.2123418866377
2024-08-21 10:00:00,1911.0,1327.2708249840343,note 5602,1327.2708249840343
2024-08-21 11:00:00,1504.0,3660.6703227773646,note 5603,3660.6703227773646
2024-08-21 12:00:00,1229.0,1532.7415461691676,note 5604,1532.7415461691676
2024-08-21 13:00:00,1977.0,2551.416603735178,note 5605,2551.416603735178
2024-08-21 14:00:00,1716.0,3787.398181539275,note 5606,3787.398181539275
2024-08-21 15:00:00,,4694.775804171887,note 5607,4694.775804171887
2024-08-21 16:00:00,1070.0,2147.062991754822,note 5608,2147.062991754822
2024-08-21 17:00:00,1087.0,3437.274542706599,note 5609,3437.274542706599
2024-08-21 18:00:00,1215.0,434.05504742417656,note 5610,434.05504742417656
2024-08-21 19:00:00,1475.0,2926.690136347742,note 5611,2926.690136347742
2024-08-21 20:00:00,1732.0,2694.3684535620237,note 5612,2694.3684535620237
not-a-date,1004.0,2691.0778191912113,note 5613,2691.0778191912113
2024-08-21 22:00:00,1715.0,2463.0095958905013,note 5614,2463.0095958905013
2024-08-21 23:00:00,1798.0,3950.159999805574,note 5615,3950.159999805574
2024-08-22 00:00:00,1674.0,error,note 5616,error
2024-08-22 01:00:00,1748.0,2298.9041774616467,note 5617,2298.9041774616467
2024-08-22 02:00:00,1211.0,error,note 5618,error
2024-08-22 03:00:00,1226.0,4417.816598097405,note 5619,4417.816598097405
2024-08-22 04:00:00,1943.0,602.4497094929682,note 5620,602.4497094929682
2024-08-22 05:00:00,1600.0,2417.4443737252145,note 5621,2417.4443737252145
not-a-date,1703.0,3836.7676720093827,note 5622,3836.7676720093827
not-a-date,1121.0,3504.298571917046,note 5623,3504.298571917046
2024-08-22 08:00:00,1848.0,4193.25117446215,note 5624,4193.25117446215
2024-08-22 09:00:00,1845.0,1195.4688829414436,note 5625,1195.4688829414436
2024-08-22 10:00:00,1994.0,2881.8814560991686,note 5626,2881.8814560991686
2024-08-22 11:00:00,1217.0,1963.7839500794623,note 5627,1963.7839500794623
not-a-date,1800.0,3717.9852125934117,note 5628,3717.9852125934117
2024-08-22 13:00:00,1601.0,4743.5659945999,note 5629,4743.5659945999
2024-08-22 14:00:00,1272.0,2430.93317485573,note 5630,2430.93317485573
2024-08-22 15:00:00,,4892.807441530847,note 5631,4892.807441530847
2024-08-22 16:00:00,1725.0,4379.621770809921,note 5632,4379.621770809921
2024-08-22 17:00:00,1821.0,error,note 5633,error
2024-08-22 18:00:00,1538.0,314.18316259710434,note 5634,314.18316259710434
2024-08-22 19:00:00,1280.0,1205.4244269677597,note 5635,1205.4244269677597
2024-08-22 20:00:00,1629.0,2106.499273115197,note 5636,2106.499273115197
2024-08-22 21:00:00,1710.0,1737.2017470843875,note 5637,1737.2017470843875
2024-08-22 22:00:00,1097.0,error,note 5638,error
not-a-date,1765.0,1514.4278953587361,note 5639,1514.4278953587361
2024-08-23 00:00:00,1884.0,2664.1990815294944,note 5640,2664.1990815294944
not-a-date,,1556.8007195517284,note 5641,1556.8007195517284
2024-08-23 02:00:00,1329.0,1620.50529235726,note 5642,1620.50529235726
2024-08-23 03:00:00,1319.0,1839.9302110603376,note 5643,1839.9302110603376
not-a-date,1449.0,1986.3517304013008,note 5644,1986.3517304013008
2024-08-23 05:00:00,1935.0,4962.904495578787,note 5645,4962.904495578787
2024-08-23 06:00:00,1807.0,4832.687408388389,note 5646,4832.687408388389
2024-08-23 07:00:00,1238.0,738.0244985077517,note 5647,738.0244985077517
2024-08-23 08:00:00,1963.0,4779.483888071102,note 5648,4779.483888071102
2024-08-23 09:00:00,1838.0,4374.624393263629,note 5649,4374.624393263629
2024-08-23 10:00:00,1030.0,error,note 5650,error
2024-08-23 11:00:00,1943.0,4060.039203471269,note 5651,4060.039203471269
2024-08-23 12:00:00,1446.0,4772.444312123668,note 5652,4772.444312123668
2024-08-23 13:00:00,1930.0,947.1893618157328,note 5653,947.1893618157328
2024-08-23 14:00:00,1723.0,249.3487585017083,note 5654,249.3487585017083
2024-08-23 15:00:00,1289.0,4825.704318904513,note 5655,4825.704318904513
2024-08-23 16:00:00,1067.0,3066.7208073922407,note 5656,3066.7208073922407
2024-08-23 17:00:00,1004.0,2591.958850909615,note 5657,2591.958850909615
2024-08-23 18:00:00,1041.0,3755.343198643126,note 5658,3755.343198643126
2024-08-23 19:00:00,,4290.583232009787,note 5659,4290.583232009787
2024-08-23 20:00:00,1916.0,1008.4151838908795,note 5660,1008.4151838908795
2024-08-23 21:00:00,1600.0,923.7703988604329,note 5661,923.7703988604329
2024-08-23 22:00:00,1995.0,4810.993892904561,note 5662,4810.993892904561
